CHR	START	END	ID	LENGTH
5	77077655	77077839	chr5:77077655-77077839	185
5	77129513	77129655	chr5:77129513-77129655	143
5	77144351	77144883	chr5:77144351-77144883	533
5	77218397	77218614	chr5:77218397-77218614	218
5	77239251	77239421	chr5:77239251-77239421	171
5	77437311	77437486	chr5:77437311-77437486	176
5	77492470	77492819	chr5:77492470-77492819	350
5	77518455	77518583	chr5:77518455-77518583	129
5	77560705	77561019	chr5:77560705-77561019	315
5	77620505	77620669	chr5:77620505-77620669	165
5	77776103	77776236	chr5:77776103-77776236	134
5	77867509	77867684	chr5:77867509-77867684	176
5	77973248	77973461	chr5:77973248-77973461	214
5	78008367	78008684	chr5:78008367-78008684	318
5	78127975	78128169	chr5:78127975-78128169	195
5	78162349	78162531	chr5:78162349-78162531	183
5	78183020	78183167	chr5:78183020-78183167	148
5	78269249	78269400	chr5:78269249-78269400	152
5	78295649	78295998	chr5:78295649-78295998	350
5	78320561	78320748	chr5:78320561-78320748	188
5	78360441	78360604	chr5:78360441-78360604	164
5	78361213	78361444	chr5:78361213-78361444	232
5	78467824	78468195	chr5:78467824-78468195	372
5	78472578	78472786	chr5:78472578-78472786	209
5	78533438	78533690	chr5:78533438-78533690	253
5	78537843	78538135	chr5:78537843-78538135	293
5	78627346	78627549	chr5:78627346-78627549	204
5	78648205	78648318	chr5:78648205-78648318	114
5	78760868	78761051	chr5:78760868-78761051	184
5	78886643	78887016	chr5:78886643-78887016	374
5	78899918	78900152	chr5:78899918-78900152	235
5	78920682	78920936	chr5:78920682-78920936	255
5	78964949	78965269	chr5:78964949-78965269	321
5	78981412	78981552	chr5:78981412-78981552	141
5	78984535	78984691	chr5:78984535-78984691	157
5	79020992	79021476	chr5:79020992-79021476	485
5	79024811	79025369	chr5:79024811-79025369	559
5	79109947	79110161	chr5:79109947-79110161	215
5	79133141	79133259	chr5:79133141-79133259	119
5	79133410	79133961	chr5:79133410-79133961	552
5	79200665	79200866	chr5:79200665-79200866	202
5	79235923	79236036	chr5:79235923-79236036	114
5	79256018	79256332	chr5:79256018-79256332	315
5	79464787	79465043	chr5:79464787-79465043	257
5	79514249	79514405	chr5:79514249-79514405	157
5	79535953	79536072	chr5:79535953-79536072	120
5	79556121	79556624	chr5:79556121-79556624	504
5	79702903	79703235	chr5:79702903-79703235	333
5	79774653	79774892	chr5:79774653-79774892	240
5	79829340	79829593	chr5:79829340-79829593	254
5	79858146	79858558	chr5:79858146-79858558	413
5	79878746	79879028	chr5:79878746-79879028	283
5	79924918	79925243	chr5:79924918-79925243	326
5	80082802	80083175	chr5:80082802-80083175	374
5	80083306	80083790	chr5:80083306-80083790	485
5	80091703	80091990	chr5:80091703-80091990	288
5	80275484	80275676	chr5:80275484-80275676	193
5	80307657	80307923	chr5:80307657-80307923	267
5	80346069	80346452	chr5:80346069-80346452	384
5	80408358	80408602	chr5:80408358-80408602	245
5	80481259	80481679	chr5:80481259-80481679	421
5	80488369	80488565	chr5:80488369-80488565	197
5	80672197	80672548	chr5:80672197-80672548	352
5	80711984	80712301	chr5:80711984-80712301	318
5	80936158	80936308	chr5:80936158-80936308	151
5	81043808	81043968	chr5:81043808-81043968	161
5	81108459	81108744	chr5:81108459-81108744	286
5	81165521	81165899	chr5:81165521-81165899	379
5	81195010	81195423	chr5:81195010-81195423	414
5	81207115	81207303	chr5:81207115-81207303	189
5	81253597	81253719	chr5:81253597-81253719	123
5	81286160	81286316	chr5:81286160-81286316	157
5	81299588	81299964	chr5:81299588-81299964	377
5	81301473	81301753	chr5:81301473-81301753	281
5	81425550	81425832	chr5:81425550-81425832	283
5	81506980	81507305	chr5:81506980-81507305	326
5	81826252	81826396	chr5:81826252-81826396	145
5	81838566	81838892	chr5:81838566-81838892	327
5	81854646	81854783	chr5:81854646-81854783	138
5	81856956	81857110	chr5:81856956-81857110	155
5	81857490	81857754	chr5:81857490-81857754	265
5	82107302	82107598	chr5:82107302-82107598	297
5	82165952	82166302	chr5:82165952-82166302	351
5	82174632	82175035	chr5:82174632-82175035	404
5	82225573	82225992	chr5:82225573-82225992	420
5	82259300	82259457	chr5:82259300-82259457	158
5	82312344	82312713	chr5:82312344-82312713	370
5	82349721	82349971	chr5:82349721-82349971	251
5	82351832	82352226	chr5:82351832-82352226	395
5	82364555	82364815	chr5:82364555-82364815	261
5	82421361	82421552	chr5:82421361-82421552	192
5	82495047	82495215	chr5:82495047-82495215	169
5	82562966	82563079	chr5:82562966-82563079	114
5	82597586	82597730	chr5:82597586-82597730	145
5	82641379	82641725	chr5:82641379-82641725	347
5	82793748	82794156	chr5:82793748-82794156	409
5	82799798	82799973	chr5:82799798-82799973	176
5	83385931	83386051	chr5:83385931-83386051	121
5	83430320	83430815	chr5:83430320-83430815	496
5	83473546	83474035	chr5:83473546-83474035	490
5	83564194	83564378	chr5:83564194-83564378	185
5	83595317	83595507	chr5:83595317-83595507	191
5	83608145	83608523	chr5:83608145-83608523	379
5	83712020	83712370	chr5:83712020-83712370	351
5	83718214	83718591	chr5:83718214-83718591	378
5	83722500	83722613	chr5:83722500-83722613	114
5	83927159	83927631	chr5:83927159-83927631	473
5	84089007	84089347	chr5:84089007-84089347	341
5	84255399	84255709	chr5:84255399-84255709	311
5	84274948	84275230	chr5:84274948-84275230	283
5	84451115	84451469	chr5:84451115-84451469	355
5	85049155	85049481	chr5:85049155-85049481	327
5	86679503	86679828	chr5:86679503-86679828	326
5	86880719	86881202	chr5:86880719-86881202	484
5	86968638	86968759	chr5:86968638-86968759	122
5	86971058	86971311	chr5:86971058-86971311	254
5	87013143	87013339	chr5:87013143-87013339	197
5	87070054	87070361	chr5:87070054-87070361	308
5	87400454	87400658	chr5:87400454-87400658	205
5	87424880	87425138	chr5:87424880-87425138	259
5	87541168	87541284	chr5:87541168-87541284	117
5	87781070	87781521	chr5:87781070-87781521	452
5	88141501	88141770	chr5:88141501-88141770	270
5	88602784	88602956	chr5:88602784-88602956	173
5	88680492	88680833	chr5:88680492-88680833	342
5	88690946	88691349	chr5:88690946-88691349	404
5	88724317	88724430	chr5:88724317-88724430	114
5	88727817	88727991	chr5:88727817-88727991	175
5	88729634	88729958	chr5:88729634-88729958	325
5	88829126	88829254	chr5:88829126-88829254	129
5	89730081	89730345	chr5:89730081-89730345	265
5	89844643	89844802	chr5:89844643-89844802	160
5	90113251	90113407	chr5:90113251-90113407	157
5	90161518	90161750	chr5:90161518-90161750	233
5	90185408	90185597	chr5:90185408-90185597	190
5	90265228	90265630	chr5:90265228-90265630	403
5	90386208	90386446	chr5:90386208-90386446	239
5	90421287	90421438	chr5:90421287-90421438	152
5	90434203	90434416	chr5:90434203-90434416	214
5	90439700	90439964	chr5:90439700-90439964	265
5	90474203	90474741	chr5:90474203-90474741	539
5	90529897	90530417	chr5:90529897-90530417	521
5	90606690	90606856	chr5:90606690-90606856	167
5	90709347	90709686	chr5:90709347-90709686	340
5	90783691	90784090	chr5:90783691-90784090	400
5	90802724	90803093	chr5:90802724-90803093	370
5	90861884	90862127	chr5:90861884-90862127	244
5	90866375	90866600	chr5:90866375-90866600	226
5	90931998	90932523	chr5:90931998-90932523	526
5	91101748	91102188	chr5:91101748-91102188	441
5	91136392	91136582	chr5:91136392-91136582	191
5	91182802	91183004	chr5:91182802-91183004	203
5	91219858	91220073	chr5:91219858-91220073	216
5	91226182	91226398	chr5:91226182-91226398	217
5	91311830	91311972	chr5:91311830-91311972	143
5	91384804	91385235	chr5:91384804-91385235	432
5	91419685	91419913	chr5:91419685-91419913	229
5	91438982	91439158	chr5:91438982-91439158	177
5	91500040	91500256	chr5:91500040-91500256	217
5	91641833	91642044	chr5:91641833-91642044	212
5	91929374	91929547	chr5:91929374-91929547	174
5	92309514	92309735	chr5:92309514-92309735	222
5	92518296	92518694	chr5:92518296-92518694	399
5	92559899	92560092	chr5:92559899-92560092	194
5	92678677	92678864	chr5:92678677-92678864	188
5	92688190	92688331	chr5:92688190-92688331	142
5	92838365	92838600	chr5:92838365-92838600	236
5	92909574	92909788	chr5:92909574-92909788	215
5	92916090	92916263	chr5:92916090-92916263	174
5	93062627	93062842	chr5:93062627-93062842	216
5	93581351	93581682	chr5:93581351-93581682	332
5	93607891	93608102	chr5:93607891-93608102	212
5	93620648	93620818	chr5:93620648-93620818	171
5	93790583	93790720	chr5:93790583-93790720	138
5	93894701	93895020	chr5:93894701-93895020	320
5	93899063	93899274	chr5:93899063-93899274	212
5	93909486	93909606	chr5:93909486-93909606	121
5	93915126	93915408	chr5:93915126-93915408	283
5	94111539	94111667	chr5:94111539-94111667	129
5	94182019	94182227	chr5:94182019-94182227	209
5	94524856	94525162	chr5:94524856-94525162	307
5	94618356	94618565	chr5:94618356-94618565	210
5	94693143	94693290	chr5:94693143-94693290	148
5	94737966	94738294	chr5:94737966-94738294	329
5	94830646	94830825	chr5:94830646-94830825	180
5	94850269	94850623	chr5:94850269-94850623	355
5	94893900	94894053	chr5:94893900-94894053	154
5	94908909	94909241	chr5:94908909-94909241	333
5	94968565	94968866	chr5:94968565-94968866	302
5	94969249	94969420	chr5:94969249-94969420	172
5	95239128	95239250	chr5:95239128-95239250	123
5	95261386	95261650	chr5:95261386-95261650	265
5	95284040	95284189	chr5:95284040-95284189	150
5	95555086	95555424	chr5:95555086-95555424	339
5	95644228	95644704	chr5:95644228-95644704	477
5	95664148	95664484	chr5:95664148-95664484	337
5	95664528	95664699	chr5:95664528-95664699	172
5	95781017	95781532	chr5:95781017-95781532	516
5	95834976	95835202	chr5:95834976-95835202	227
5	95846966	95847368	chr5:95846966-95847368	403
5	95858676	95859116	chr5:95858676-95859116	441
5	95892849	95893084	chr5:95892849-95893084	236
5	95961237	95961457	chr5:95961237-95961457	221
5	96175184	96175430	chr5:96175184-96175430	247
5	96336410	96336783	chr5:96336410-96336783	374
5	96344677	96345071	chr5:96344677-96345071	395
5	96595511	96595772	chr5:96595511-96595772	262
5	96601731	96602107	chr5:96601731-96602107	377
5	96613983	96614374	chr5:96613983-96614374	392
5	96652063	96652204	chr5:96652063-96652204	142
5	96687921	96688215	chr5:96687921-96688215	295
5	96720494	96720697	chr5:96720494-96720697	204
5	96729282	96729423	chr5:96729282-96729423	142
5	96752467	96752820	chr5:96752467-96752820	354
5	96807915	96808100	chr5:96807915-96808100	186
5	96868901	96869282	chr5:96868901-96869282	382
5	96997415	96997566	chr5:96997415-96997566	152
5	97044168	97044413	chr5:97044168-97044413	246
5	97142685	97143022	chr5:97142685-97143022	338
5	97161955	97162411	chr5:97161955-97162411	457
5	97163354	97163537	chr5:97163354-97163537	184
5	97231083	97231397	chr5:97231083-97231397	315
5	97297106	97297365	chr5:97297106-97297365	260
5	97425575	97425801	chr5:97425575-97425801	227
5	97534076	97534437	chr5:97534076-97534437	362
5	98111785	98111991	chr5:98111785-98111991	207
5	98349695	98349998	chr5:98349695-98349998	304
5	98406934	98407106	chr5:98406934-98407106	173
5	98454944	98455172	chr5:98454944-98455172	229
5	98750750	98751010	chr5:98750750-98751010	261
5	98768111	98768650	chr5:98768111-98768650	540
5	98769063	98769414	chr5:98769063-98769414	352
5	98771445	98771915	chr5:98771445-98771915	471
5	98796372	98796852	chr5:98796372-98796852	481
5	98827218	98827514	chr5:98827218-98827514	297
5	98839874	98840109	chr5:98839874-98840109	236
5	98905896	98906161	chr5:98905896-98906161	266
5	98969516	98969637	chr5:98969516-98969637	122
5	99031219	99031384	chr5:99031219-99031384	166
5	99032443	99032870	chr5:99032443-99032870	428
5	99060362	99060742	chr5:99060362-99060742	381
5	99060831	99060962	chr5:99060831-99060962	132
5	99104662	99104885	chr5:99104662-99104885	224
5	99169370	99169514	chr5:99169370-99169514	145
5	100430265	100430657	chr5:100430265-100430657	393
5	100479126	100479404	chr5:100479126-100479404	279
5	100506381	100506583	chr5:100506381-100506583	203
5	100517285	100517591	chr5:100517285-100517591	307
5	100518454	100518654	chr5:100518454-100518654	201
5	100623745	100624044	chr5:100623745-100624044	300
5	100706920	100707152	chr5:100706920-100707152	233
5	101390343	101390656	chr5:101390343-101390656	314
5	101590531	101590682	chr5:101590531-101590682	152
5	101678542	101679039	chr5:101678542-101679039	498
5	101729028	101729204	chr5:101729028-101729204	177
5	101942232	101942684	chr5:101942232-101942684	453
5	101977789	101978072	chr5:101977789-101978072	284
5	102153331	102153663	chr5:102153331-102153663	333
5	102223946	102224120	chr5:102223946-102224120	175
5	102296138	102296533	chr5:102296138-102296533	396
5	102545366	102545499	chr5:102545366-102545499	134
5	102562062	102562492	chr5:102562062-102562492	431
5	102670261	102670519	chr5:102670261-102670519	259
5	102681408	102681697	chr5:102681408-102681697	290
5	102971832	102972001	chr5:102971832-102972001	170
5	103031751	103031947	chr5:103031751-103031947	197
5	103041203	103041366	chr5:103041203-103041366	164
5	103139260	103139643	chr5:103139260-103139643	384
5	103224577	103224974	chr5:103224577-103224974	398
5	103232428	103232774	chr5:103232428-103232774	347
5	103256301	103256434	chr5:103256301-103256434	134
5	103259782	103259917	chr5:103259782-103259917	136
5	103375380	103375549	chr5:103375380-103375549	170
5	103441677	103441800	chr5:103441677-103441800	124
5	103475635	103476217	chr5:103475635-103476217	583
5	103519674	103519824	chr5:103519674-103519824	151
5	103582377	103582682	chr5:103582377-103582682	306
5	103587251	103587521	chr5:103587251-103587521	271
5	103648218	103648366	chr5:103648218-103648366	149
5	103808434	103808897	chr5:103808434-103808897	464
5	103829693	103829849	chr5:103829693-103829849	157
5	103973761	103973935	chr5:103973761-103973935	175
5	104179147	104179463	chr5:104179147-104179463	317
5	104412813	104413332	chr5:104412813-104413332	520
5	104800545	104800741	chr5:104800545-104800741	197
5	105506762	105507018	chr5:105506762-105507018	257
5	105877655	105877850	chr5:105877655-105877850	196
5	106121934	106122525	chr5:106121934-106122525	592
5	106269282	106269583	chr5:106269282-106269583	302
5	106454720	106454991	chr5:106454720-106454991	272
5	106843836	106844243	chr5:106843836-106844243	408
5	106875870	106876061	chr5:106875870-106876061	192
5	107104781	107104912	chr5:107104781-107104912	132
5	107248063	107248494	chr5:107248063-107248494	432
5	107268744	107268866	chr5:107268744-107268866	123
5	107389153	107389269	chr5:107389153-107389269	117
5	107571981	107572378	chr5:107571981-107572378	398
5	107608116	107608282	chr5:107608116-107608282	167
5	107673624	107674059	chr5:107673624-107674059	436
5	107796942	107797058	chr5:107796942-107797058	117
5	108093230	108093441	chr5:108093230-108093441	212
5	108148660	108148963	chr5:108148660-108148963	304
5	108260498	108260954	chr5:108260498-108260954	457
5	108278968	108279154	chr5:108278968-108279154	187
5	108481437	108481648	chr5:108481437-108481648	212
5	108521886	108522167	chr5:108521886-108522167	282
5	108642247	108642681	chr5:108642247-108642681	435
5	108681328	108681685	chr5:108681328-108681685	358
5	108749583	108749710	chr5:108749583-108749710	128
5	109410224	109410420	chr5:109410224-109410420	197
5	109438834	109439072	chr5:109438834-109439072	239
5	109468839	109469214	chr5:109468839-109469214	376
5	109479360	109479528	chr5:109479360-109479528	169
5	109688516	109688986	chr5:109688516-109688986	471
5	109691018	109691332	chr5:109691018-109691332	315
5	109959750	109959932	chr5:109959750-109959932	183
5	110045246	110045488	chr5:110045246-110045488	243
5	110054399	110054599	chr5:110054399-110054599	201
5	110414495	110414700	chr5:110414495-110414700	206
5	110441120	110441307	chr5:110441120-110441307	188
5	110590203	110590552	chr5:110590203-110590552	350
5	110625510	110625660	chr5:110625510-110625660	151
5	110727051	110727207	chr5:110727051-110727207	157
5	110757192	110757461	chr5:110757192-110757461	270
5	110790754	110790916	chr5:110790754-110790916	163
5	110804112	110804296	chr5:110804112-110804296	185
5	110853485	110853638	chr5:110853485-110853638	154
5	110865765	110866128	chr5:110865765-110866128	364
5	111063780	111064150	chr5:111063780-111064150	371
5	111158068	111158539	chr5:111158068-111158539	472
5	111278812	111279211	chr5:111278812-111279211	400
5	111402102	111402271	chr5:111402102-111402271	170
5	111461325	111461758	chr5:111461325-111461758	434
5	111531738	111532012	chr5:111531738-111532012	275
5	111550315	111550891	chr5:111550315-111550891	577
5	111671189	111671399	chr5:111671189-111671399	211
5	111757319	111757560	chr5:111757319-111757560	242
5	112146962	112147276	chr5:112146962-112147276	315
5	112160561	112160945	chr5:112160561-112160945	385
5	112174936	112175404	chr5:112174936-112175404	469
5	112186410	112186788	chr5:112186410-112186788	379
5	112210482	112210814	chr5:112210482-112210814	333
5	112316711	112316824	chr5:112316711-112316824	114
5	112366979	112367300	chr5:112366979-112367300	322
5	112420255	112420643	chr5:112420255-112420643	389
5	112491399	112491561	chr5:112491399-112491561	163
5	112492378	112492646	chr5:112492378-112492646	269
5	112551452	112551813	chr5:112551452-112551813	362
5	112628376	112628497	chr5:112628376-112628497	122
5	112691794	112691977	chr5:112691794-112691977	184
5	112848162	112848676	chr5:112848162-112848676	515
5	112861435	112861619	chr5:112861435-112861619	185
5	112922296	112922599	chr5:112922296-112922599	304
5	112963919	112964337	chr5:112963919-112964337	419
5	112995995	112996372	chr5:112995995-112996372	378
5	113057812	113057968	chr5:113057812-113057968	157
5	113205905	113206120	chr5:113205905-113206120	216
5	113295302	113295485	chr5:113295302-113295485	184
5	113330629	113330940	chr5:113330629-113330940	312
5	113336947	113337162	chr5:113336947-113337162	216
5	113345457	113345602	chr5:113345457-113345602	146
5	113378878	113379353	chr5:113378878-113379353	476
5	113428290	113428507	chr5:113428290-113428507	218
5	113510939	113511146	chr5:113510939-113511146	208
5	113606503	113606878	chr5:113606503-113606878	376
5	113612076	113612421	chr5:113612076-113612421	346
5	113663997	113664132	chr5:113663997-113664132	136
5	113678947	113679335	chr5:113678947-113679335	389
5	113682620	113682733	chr5:113682620-113682733	114
5	113806265	113806427	chr5:113806265-113806427	163
5	114101224	114101441	chr5:114101224-114101441	218
5	114224050	114224242	chr5:114224050-114224242	193
5	114305681	114305901	chr5:114305681-114305901	221
5	114447229	114447391	chr5:114447229-114447391	163
5	114449838	114450431	chr5:114449838-114450431	594
5	114789853	114790038	chr5:114789853-114790038	186
5	115069390	115069736	chr5:115069390-115069736	347
5	115098085	115098400	chr5:115098085-115098400	316
5	115169751	115169972	chr5:115169751-115169972	222
5	115246431	115246729	chr5:115246431-115246729	299
5	115309791	115310064	chr5:115309791-115310064	274
5	115349508	115349797	chr5:115349508-115349797	290
5	115374143	115374348	chr5:115374143-115374348	206
5	115377474	115377610	chr5:115377474-115377610	137
5	115389917	115390096	chr5:115389917-115390096	180
5	115574588	115574831	chr5:115574588-115574831	244
5	115586610	115586823	chr5:115586610-115586823	214
5	115586865	115587091	chr5:115586865-115587091	227
5	115634661	115635038	chr5:115634661-115635038	378
5	115770580	115770774	chr5:115770580-115770774	195
5	115831167	115831482	chr5:115831167-115831482	316
5	115839101	115839369	chr5:115839101-115839369	269
5	116023759	116023885	chr5:116023759-116023885	127
5	116032233	116032392	chr5:116032233-116032392	160
5	116068089	116068390	chr5:116068089-116068390	302
5	116137861	116138135	chr5:116137861-116138135	275
5	116238017	116238207	chr5:116238017-116238207	191
5	116361784	116361994	chr5:116361784-116361994	211
5	116557637	116558018	chr5:116557637-116558018	382
5	116576022	116576412	chr5:116576022-116576412	391
5	116947903	116948482	chr5:116947903-116948482	580
5	117077213	117077489	chr5:117077213-117077489	277
5	117318623	117318771	chr5:117318623-117318771	149
5	117454753	117455179	chr5:117454753-117455179	427
5	117455651	117455889	chr5:117455651-117455889	239
5	117591041	117591216	chr5:117591041-117591216	176
5	118611340	118611747	chr5:118611340-118611747	408
5	118792014	118792553	chr5:118792014-118792553	540
5	118988031	118988335	chr5:118988031-118988335	305
5	118988430	118988666	chr5:118988430-118988666	237
5	119021980	119022264	chr5:119021980-119022264	285
5	119256148	119256320	chr5:119256148-119256320	173
5	119268017	119268235	chr5:119268017-119268235	219
5	119315619	119315942	chr5:119315619-119315942	324
5	119335021	119335453	chr5:119335021-119335453	433
5	119411852	119412409	chr5:119411852-119412409	558
5	119435529	119435770	chr5:119435529-119435770	242
5	119470912	119471177	chr5:119470912-119471177	266
5	119579008	119579204	chr5:119579008-119579204	197
5	119744061	119744297	chr5:119744061-119744297	237
5	119943312	119943426	chr5:119943312-119943426	115
5	120055956	120056148	chr5:120055956-120056148	193
5	120082690	120082974	chr5:120082690-120082974	285
5	120447934	120448086	chr5:120447934-120448086	153
5	120464222	120464338	chr5:120464222-120464338	117
5	120655818	120656224	chr5:120655818-120656224	407
5	120817060	120817382	chr5:120817060-120817382	323
5	121630442	121630699	chr5:121630442-121630699	258
5	121870629	121870752	chr5:121870629-121870752	124
5	121949862	121950171	chr5:121949862-121950171	310
5	121967247	121967488	chr5:121967247-121967488	242
5	122091995	122092506	chr5:122091995-122092506	512
5	122101756	122102028	chr5:122101756-122102028	273
5	122156815	122157067	chr5:122156815-122157067	253
5	122192679	122193257	chr5:122192679-122193257	579
5	122195823	122196188	chr5:122195823-122196188	366
5	122415530	122415946	chr5:122415530-122415946	417
5	122458335	122458579	chr5:122458335-122458579	245
5	122492785	122492920	chr5:122492785-122492920	136
5	122498254	122498489	chr5:122498254-122498489	236
5	122500821	122501057	chr5:122500821-122501057	237
5	122516127	122516463	chr5:122516127-122516463	337
5	122704316	122704560	chr5:122704316-122704560	245
5	122775120	122775295	chr5:122775120-122775295	176
5	122897049	122897309	chr5:122897049-122897309	261
5	123000052	123000200	chr5:123000052-123000200	149
5	123120306	123120493	chr5:123120306-123120493	188
5	123216406	123216639	chr5:123216406-123216639	234
5	123344859	123345151	chr5:123344859-123345151	293
5	123371640	123371929	chr5:123371640-123371929	290
5	123423364	123423688	chr5:123423364-123423688	325
5	123545628	123545849	chr5:123545628-123545849	222
5	123611052	123611465	chr5:123611052-123611465	414
5	123670970	123671368	chr5:123670970-123671368	399
5	123937202	123937546	chr5:123937202-123937546	345
5	124043518	124043720	chr5:124043518-124043720	203
5	124176706	124176930	chr5:124176706-124176930	225
5	124289546	124289925	chr5:124289546-124289925	380
5	124411227	124411352	chr5:124411227-124411352	126
5	124906749	124906863	chr5:124906749-124906863	115
5	125227269	125227746	chr5:125227269-125227746	478
5	125412144	125412310	chr5:125412144-125412310	167
5	125412835	125413011	chr5:125412835-125413011	177
5	125835665	125835880	chr5:125835665-125835880	216
5	125874826	125874968	chr5:125874826-125874968	143
5	126100974	126101142	chr5:126100974-126101142	169
5	126129577	126129752	chr5:126129577-126129752	176
5	126234590	126234967	chr5:126234590-126234967	378
5	126339182	126339572	chr5:126339182-126339572	391
5	126354015	126354221	chr5:126354015-126354221	207
5	126370352	126370554	chr5:126370352-126370554	203
5	126490600	126490856	chr5:126490600-126490856	257
5	126492971	126493130	chr5:126492971-126493130	160
5	126500036	126500310	chr5:126500036-126500310	275
5	126539159	126539552	chr5:126539159-126539552	394
5	126544211	126544523	chr5:126544211-126544523	313
5	126595280	126595557	chr5:126595280-126595557	278
5	126600740	126601047	chr5:126600740-126601047	308
5	126601276	126601655	chr5:126601276-126601655	380
5	126656415	126656765	chr5:126656415-126656765	351
5	126676048	126676468	chr5:126676048-126676468	421
5	126679651	126679817	chr5:126679651-126679817	167
5	126780283	126780707	chr5:126780283-126780707	425
5	126802073	126802230	chr5:126802073-126802230	158
5	126808576	126808888	chr5:126808576-126808888	313
5	126838025	126838229	chr5:126838025-126838229	205
5	126846461	126846610	chr5:126846461-126846610	150
5	127029472	127029989	chr5:127029472-127029989	518
5	127030850	127031019	chr5:127030850-127031019	170
5	127280588	127280761	chr5:127280588-127280761	174
5	127289923	127290248	chr5:127289923-127290248	326
5	127313818	127314231	chr5:127313818-127314231	414
5	127492841	127493289	chr5:127492841-127493289	449
5	127564138	127564570	chr5:127564138-127564570	433
5	127573054	127573234	chr5:127573054-127573234	181
5	127746866	127747035	chr5:127746866-127747035	170
5	127757565	127757895	chr5:127757565-127757895	331
5	127875599	127875744	chr5:127875599-127875744	146
5	127878159	127878497	chr5:127878159-127878497	339
5	127909129	127909489	chr5:127909129-127909489	361
5	127935038	127935273	chr5:127935038-127935273	236
5	128081587	128081823	chr5:128081587-128081823	237
5	128201429	128201733	chr5:128201429-128201733	305
5	128213287	128213624	chr5:128213287-128213624	338
5	128667253	128667410	chr5:128667253-128667410	158
5	128674901	128675261	chr5:128674901-128675261	361
5	128695926	128696155	chr5:128695926-128696155	230
5	128905553	128905895	chr5:128905553-128905895	343
5	129053567	129053721	chr5:129053567-129053721	155
5	129094135	129094293	chr5:129094135-129094293	159
5	129096437	129096597	chr5:129096437-129096597	161
5	129126689	129127020	chr5:129126689-129127020	332
5	129135730	129135902	chr5:129135730-129135902	173
5	129271421	129271620	chr5:129271421-129271620	200
5	129361491	129361752	chr5:129361491-129361752	262
5	129461545	129461727	chr5:129461545-129461727	183
5	129541681	129542186	chr5:129541681-129542186	506
5	129664398	129664715	chr5:129664398-129664715	318
5	129698799	129698936	chr5:129698799-129698936	138
5	129767844	129768246	chr5:129767844-129768246	403
5	129771370	129771746	chr5:129771370-129771746	377
5	129852774	129853241	chr5:129852774-129853241	468
5	129899544	129899733	chr5:129899544-129899733	190
5	130109209	130109494	chr5:130109209-130109494	286
5	130141778	130142027	chr5:130141778-130142027	250
5	130199004	130199251	chr5:130199004-130199251	248
5	130720397	130720722	chr5:130720397-130720722	326
5	130773917	130774093	chr5:130773917-130774093	177
5	130871367	130871866	chr5:130871367-130871866	500
5	130912193	130912368	chr5:130912193-130912368	176
5	131110009	131110303	chr5:131110009-131110303	295
5	131165217	131165356	chr5:131165217-131165356	140
5	131170992	131171272	chr5:131170992-131171272	281
5	131265543	131265740	chr5:131265543-131265740	198
5	131382361	131382792	chr5:131382361-131382792	432
5	131417250	131417637	chr5:131417250-131417637	388
5	131423166	131423386	chr5:131423166-131423386	221
5	131589547	131589918	chr5:131589547-131589918	372
5	131634729	131634885	chr5:131634729-131634885	157
5	131810991	131811133	chr5:131810991-131811133	143
5	132007803	132008402	chr5:132007803-132008402	600
5	132063372	132063853	chr5:132063372-132063853	482
5	132064679	132065177	chr5:132064679-132065177	499
5	132065274	132065702	chr5:132065274-132065702	429
5	132134466	132134681	chr5:132134466-132134681	216
5	132180157	132180650	chr5:132180157-132180650	494
5	132190205	132190560	chr5:132190205-132190560	356
5	132227477	132227590	chr5:132227477-132227590	114
5	132281969	132282121	chr5:132281969-132282121	153
5	132283528	132283744	chr5:132283528-132283744	217
5	132293817	132293984	chr5:132293817-132293984	168
5	132385351	132385697	chr5:132385351-132385697	347
5	132386568	132386988	chr5:132386568-132386988	421
5	132411008	132411377	chr5:132411008-132411377	370
5	132419591	132420034	chr5:132419591-132420034	444
5	132460319	132460502	chr5:132460319-132460502	184
5	132464430	132464571	chr5:132464430-132464571	142
5	132501173	132501701	chr5:132501173-132501701	529
5	132506165	132506418	chr5:132506165-132506418	254
5	132714972	132715115	chr5:132714972-132715115	144
5	132746947	132747181	chr5:132746947-132747181	235
5	132753711	132753873	chr5:132753711-132753873	163
5	132807529	132807658	chr5:132807529-132807658	130
5	132820078	132820632	chr5:132820078-132820632	555
5	132823027	132823205	chr5:132823027-132823205	179
5	132829877	132830272	chr5:132829877-132830272	396
5	132866338	132866499	chr5:132866338-132866499	162
5	133042002	133042201	chr5:133042002-133042201	200
5	133111226	133111592	chr5:133111226-133111592	367
5	133287561	133287819	chr5:133287561-133287819	259
5	133320268	133320451	chr5:133320268-133320451	184
5	133347174	133347328	chr5:133347174-133347328	155
5	133365414	133365558	chr5:133365414-133365558	145
5	133366600	133366750	chr5:133366600-133366750	151
5	133404831	133405008	chr5:133404831-133405008	178
5	133421537	133421668	chr5:133421537-133421668	132
5	133423725	133424272	chr5:133423725-133424272	548
5	133460190	133460708	chr5:133460190-133460708	519
5	133489675	133489873	chr5:133489675-133489873	199
5	133552909	133553259	chr5:133552909-133553259	351
5	133610988	133611182	chr5:133610988-133611182	195
5	133653062	133653194	chr5:133653062-133653194	133
